10187,0.0036636093
10188,0.0015325213
10189,0.0016529615
10190,0.0072941356
10191,0.0017845808
10192,0.002803678
10193,0.0007948398
10194,0.002817677
10195,0.0020342835
10196,0.0031945577
10197,0.0012921855
10198,0.0024710079
10199,0.0036745144
10200,0.0038062048
10201,0.002484011
10202,0.002644448
10203,0.0036125118
10204,0.0041304375
10205,0.00844346
10206,0.0014597205
10207,0.005182988
10208,0.0067641586
10209,0.0013080351
10210,0.0039389674
10211,0.0072553884
10212,0.0020423166
10213,0.004299578
10214,0.0026687789
10215,0.0011780186
10216,0.0008727504
10217,0.00892886
10218,0.0051948945
10219,0.006092347
10220,0.003295414
10221,0.0043477234
10222,0.0020386507
10223,0.001622113
10224,0.0036811838
10225,0.0049782395
10226,0.0027771262
10227,0.004817476
10228,0.0005608
10229,0.0027484957
10230,0.0016193623
10231,0.0011489161
10232,0.0031215982
10233,0.009147763
10234,0.0041969824
10235,0.0014172565
10236,0.0015148943
10237,0.0042234603
10238,0.0034153927
10239,0.010205822
10240,0.0047852583
10241,0.0034563933
10242,0.0020106076
10243,0.015893491
10244,0.014222628
10245,0.003962996
10246,0.0020840014
10247,0.0007676078
10248,0.0051077167
10249,0.0020084742
10250,0.010172226
10251,0.0030190595
10252,0.0028821432
10253,0.0036261703
10254,0.0021166618
10255,0.0048629125
10256,0.005258684
10257,0.0023776432
10258,0.004302613
10259,0.0049382015
10260,0.003735314
10261,0.0014023022
10262,0.0034215285
10263,0.001394038
10264,0.003396882
10265,0.0035278646
10266,0.0015405801
10267,0.0025119553
10268,0.0043907952
10269,0.0037015935
10270,0.0032631713
10271,0.0014755276
10272,0.003925552
10273,0.0028276816
10274,0.0027613647
10275,0.0011286247
10276,0.0014828794
10277,0.0034251213
10278,0.0018697343
10279,0.0015185287
10280,0.0016462409
10281,0.001996721
10282,0.0019235187
10283,0.0042447452
10284,0.0035412407
10285,0.0013152807
10286,0.0009835304
10287,0.0016566856
10288,0.0022871203
10289,0.002858734
10290,0.0044295294
10291,0.0063288147
10292,0.0010759997
10293,0.0015252967
10294,0.0019198318
10295,0.0020312532
10296,0.0013332746
10297,0.0034333211
10298,0.0024971762
10299,0.002668599
10300,0.002485241
10301,0.0013270796
10302,0.001472138
10303,0.0012032661
10304,0.004154815
10305,0.0013976678
10306,0.0006971006
10307,0.0030520677
10308,0.0017176904
10309,0.004555891
10310,0.002908569
10311,0.004327732
10312,0.0026831497
10313,0.002931977
10314,0.0015638364
10315,0.0012173649
10316,0.0016572032
10317,0.001160143
10318,0.0024612662
10319,0.004191279
10320,0.0005565995
10321,0.00238053
10322,0.0013667685
10323,0.00881628
10324,0.0013658942
10325,0.002811843
10326,0.003267695
10327,0.0014293882
10328,0.0020999205
10329,0.0047797714
10330,0.0057718745
10331,0.0017943078
10332,0.0013207011
10333,0.0023745429
10334,0.0006348517
10335,0.004185552
10336,0.0024199262
10337,0.0034410874
10338,0.0030425638
10339,0.00092766376
10340,0.001739973
10341,0.0019757554
10342,0.0027110921
10343,0.0018664754
10344,0.0047631124
10345,0.0048847403
10346,0.0008656111
10347,0.0014643351
10348,0.0022970722
10349,0.00222562
10350,0.0018415338
10351,0.006025214
10352,0.00408031
10353,0.0069707106
10354,0.00049838197
10355,0.0014185995
10356,0.00069711474
10357,0.0016048481
10358,0.00076125195
10359,0.0014491249
10360,0.0012538531
10361,0.0007299539
10362,0.00062614516
10363,0.0023431855
10364,0.0023844154
10365,0.0015532265
10366,0.0017577668
10367,0.0011854791
10368,0.0035461236
10369,0.0012245093
10370,0.0036057238
10371,0.0050527607
10372,0.0020225153
10373,0.0016314031
10374,0.0039064116
10375,0.00076761784
10376,0.0016639938
10377,0.0015072857
10378,0.0014141211
10379,0.0014887276
10380,0.0012937842
10381,0.0015383827
10382,0.0053289603
10383,0.00030024053
10384,0.0027326494
10385,0.0014619527
10386,0.0013639458
10387,0.0013064191
10388,0.0017556194
10389,0.0045807865
10390,0.0008804993
10391,0.0020301368
10392,0.009344928
10393,0.0020559356
10394,0.0042037875
10395,0.0011839862
10396,0.003239205
10397,0.00084832637
10398,0.0015795438
10399,0.0018512112
10400,0.0013915997
10401,0.0015441386
10402,0.0031264494
10403,0.00074079394
10404,0.0067631383
10405,0.0019174352
10406,0.0016356357
10407,0.00094480853
10408,0.0028548709
10409,0.004220169
10410,0.001174928
10411,0.00061778177
10412,0.01898465
10413,0.012191906
10414,0.004408582
10415,0.0007488503
10416,0.0027201844
10417,0.0040016496
10418,0.0022506102
10419,0.0018808444
10420,0.0036227435
10421,0.0056807706
10422,0.0023068697
10423,0.004015509
10424,0.0011755659
10425,0.00080388837
10426,0.004468326
10427,0.0028770447
10428,0.004895155
10429,0.0023317498
10430,0.001583932
10431,0.0017452663
10432,0.003397789
10433,0.0032619494
10434,0.0012618962
10435,0.0035863782
10436,0.0006279807
10437,0.0033218742
10438,0.0014082589
10439,0.0011928137
10440,0.001440727
10441,0.001296295
10442,0.0025913646
10443,0.0022666978
10444,0.0005108321
10445,0.005917543
10446,0.0026142916
10447,0.0020538643
10448,0.0016721474
10449,0.004445459
10450,0.0033301492
10451,0.0033571047
10452,0.00910159
10453,0.0029020368
10454,0.0010401104
10455,0.002212614
10456,0.008342895
10457,0.0014118714
10458,0.0015657621
10459,0.0013124613
10460,0.0010114308
10461,0.0019884605
10462,0.0014126459
10463,0.0013661165
10464,0.004043786
10465,0.0011739383
10466,0.0030534256
10467,0.0015065381
10468,0.0038155
10469,0.0011038049
10470,0.0018452256
10471,0.004006889
10472,0.0018809503
10473,0.00055298617
10474,0.0026988343
10475,0.0017583196
10476,0.0016017463
10477,0.0014199337
10478,0.0011786066
10479,0.0015751505
10480,0.0020461767
10481,0.0028191665
10482,0.0023764416
10483,0.002121027
10484,0.00058060174
10485,0.0040134834
10486,0.0015909608
10487,0.0013796507
10488,0.0021362107
10489,0.0017682071
10490,0.0030264608
10491,0.0034693342
10492,0.0070313057
10493,0.0027218675
10494,0.0015850507
10495,0.0017860096
10496,0.0018931217
10497,0.0024892811
10498,0.0009980097
10499,0.0022990212
10500,0.00066715595
10501,0.002595626
10502,0.0013568779
10503,0.0044329753
10504,0.0025868984
10505,0.0020306155
10506,0.0033070622
10507,0.0014708701
10508,0.0016430186
10509,0.0008268216
10510,0.002217988
10511,0.0025545068
10512,0.0007045551
10513,0.0030085912
10514,0.0018459833
10515,0.005493695
10516,0.0036955343
10517,0.0017810646
10518,0.0023168437
10519,0.0053160056
10520,0.0023250298
10521,0.003961596
10522,0.0015564341
10523,0.003437642
10524,0.0028634875
10525,0.0008428358
10526,0.0024460556
10527,0.0009309289
10528,0.0012745089
10529,0.002556235
10530,0.0022408976
10531,0.0007309667
10532,0.0022808188
10533,0.00084818
10534,0.015167486
10535,0.0016711964
10536,0.0013680896
10537,0.0019998054
10538,0.001076654
10539,0.0018362219
10540,0.0024396514
10541,0.0024088123
10542,0.0023804281
10543,0.0028218224
10544,0.0019450495
10545,0.0027928334
10546,0.0024173644
10547,0.0043204203
10548,0.0022408324
10549,0.0047955
10550,0.0013248612
10551,0.0017788308
10552,0.002457466
10553,0.00095464877
10554,0.0018550504
10555,0.0009146453
10556,0.001800215
10557,0.0034287944
10558,0.00069431326
10559,0.0051225713
10560,0.0044102697
10561,0.0014414707
10562,0.004049742
10563,0.001116696
10564,0.0018560103
10565,0.0016995741
10566,0.00055688305
10567,0.001835458
10568,0.002087671
10569,0.0041157478
10570,0.0014513147
10571,0.002755404
10572,0.0011355617
10573,0.002013056
10574,0.0007783262
10575,0.0014597521
10576,0.0025075262
10577,0.0016892998
10578,0.006890674
10579,0.0023061826
10580,0.0015000906
10581,0.0024491623
10582,0.0029584481
10583,0.0058101425
10584,0.0024588942
10585,0.00610859
10586,0.0005984496
10587,0.0006388004
10588,0.0015108526
10589,0.0010169225
10590,0.003999512
10591,0.010529978
10592,0.0023146973
10593,0.0012923166
10594,0.0011985771
10595,0.0006004362
10596,0.0030096709
10597,0.0026099621
10598,0.0011278682
10599,0.004074409
10600,0.0018382428
10601,0.001606139
10602,0.009434229
10603,0.0027754907
10604,0.0011947528
10605,0.0011795574
10606,0.0014052709
10607,0.002573172
10608,0.005980313
10609,0.003176954
10610,0.005143377
10611,0.0013090434
10612,0.0029390017
10613,0.0025855557
10614,0.007042478
10615,0.0016843863
10616,0.0072104707
10617,0.0034613735
10618,0.0028774193
10619,0.0017313136
10620,0.0020458794
10621,0.0021270986
10622,0.0035426423
10623,0.0011974236
10624,0.0036225312
10625,0.0009350211
10626,0.0011928483
10627,0.0005104797
10628,0.0034392998
10629,0.0008365879
10630,0.0016179518
10631,0.0010339648
10632,0.001627309
10633,0.0028315107
10634,0.0012293514
10635,0.0050532613
10636,0.0024222294
10637,0.0018160486
10638,0.00208873
10639,0.00079709775
10640,0.002601656
10641,0.0018786363
10642,0.0025644677
10643,0.008584881
10644,0.0029981777
10645,0.0050994824
10646,0.0008176716
10647,0.0014324831
10648,0.010931403
10649,0.0035173416
10650,0.0021742345
10651,0.0058857915
10652,0.00088439387
10653,0.0037396397
10654,0.0063712285
10655,0.0020286122
10656,0.0015828498
10657,0.00448879
10658,0.0015877275
10659,0.0016506922
10660,0.0019467345
10661,0.009883536
10662,0.0016366619
10663,0.0016554593
10664,0.0005502465
10665,0.0012996733
10666,0.0015698441
10667,0.001399712
10668,0.0025427209
10669,0.0008968125
10670,0.002857452
10671,0.0009043181
10672,0.0037968522
10673,0.002370026
10674,0.0011546075
10675,0.0023511383
10676,0.0015404929
10677,0.0035719164
10678,0.0028697124
10679,0.011125792
10680,0.0023478952
10681,0.0020754505
10682,0.006126396
10683,0.0011042596
10684,0.00087657565
10685,0.0023634876
10686,0.0035458945
10687,0.0019800577
10688,0.0005714733
10689,0.001029323
10690,0.0012116311
10691,0.0036395642
10692,0.0014000532
10693,0.0010902246
10694,0.0017812054
10695,0.0018832212
10696,0.0043869866
10697,0.00067968795
10698,0.0022177391
10699,0.0068938727
10700,0.0027475161
10701,0.0017924543
10702,0.0020421478
10703,0.0028081976
10704,0.0010397106
10705,0.0055178353
10706,0.0009996563
10707,0.0027423084
10708,0.0016312147
10709,0.0032652905
10710,0.0012462102
10711,0.0012261865
10712,0.0017897277
10713,0.0023703964
10714,0.0018101562
10715,0.0034037363
10716,0.0017652132
10717,0.0012622562
10718,0.003572664
10719,0.0035349387
10720,0.0038135909
10721,0.00069286436
10722,0.0012889043
10723,0.0031605172
10724,0.0031846934
10725,0.0050009624
10726,0.0017730163
10727,0.0029724273
10728,0.0017971827
10729,0.00106172
10730,0.001857956
10731,0.003220473
10732,0.0019417433
10733,0.0031385317
10734,0.0010470875
10735,0.0015266839
10736,0.0021907557
10737,0.0063159172
10738,0.0009601341
10739,0.0009508827
10740,0.0009905441
10741,0.0010480835
10742,0.0023091729
10743,0.0014900512
10744,0.0013914506
10745,0.0016972336
10746,0.0015122641
10747,0.0022648072
10748,0.0010121511
10749,0.002397424
10750,0.00069957983
10751,0.0030087268
10752,0.003699278
10753,0.0021554395
10754,0.0031489695
10755,0.0039132335
10756,0.00065227767
10757,0.0008817155
10758,0.0018018117
10759,0.0017624868
10760,0.0011929281
10761,0.0066157402
10762,0.0013473816
10763,0.0029812695
10764,0.0034064017
10765,0.0016044502
10766,0.0016255816
10767,0.0006571314
10768,0.00074041507
10769,0.0014319065
10770,0.0016268545
10771,0.0022363542
10772,0.0032162876
10773,0.0008589737
10774,0.00094505097
10775,0.0051116343
10776,0.00040572436
10777,0.0019168096
10778,0.0013187992
10779,0.0016092523
10780,0.0016206673
10781,0.001471319
10782,0.0028479907
10783,0.00085135805
10784,0.0016592258
10785,0.0034188891
10786,0.0036570332
10787,0.0005126149
10788,0.0037161866
10789,0.0011863639
10790,0.0019822202
10791,0.00044727814
10792,0.0006151794
10793,0.0011995378
10794,0.0019613688
10795,0.0019394044
10796,0.0023859954
10797,0.001520401
10798,0.0017671997
10799,0.0028470648
10800,0.0009030507
10801,0.004229798
10802,0.0038469448
10803,0.0013849788
10804,0.0011703596
10805,0.0015328643
10806,0.0011002116
10807,0.004335703
10808,0.0018184541
10809,0.0010242031
10810,0.00089008507
10811,0.0011627318
10812,0.0014594353
10813,0.0016065743
10814,0.0049618175
10815,0.0051803947
10816,0.0010323357
10817,0.0015564354
10818,0.0013585638
10819,0.0010133727
10820,0.0012645348
10821,0.0017090195
10822,0.0012367534
10823,0.0014076169
10824,0.0005364054
10825,0.001229809
10826,0.0029580533
10827,0.00471083
10828,0.0026367886
10829,0.0037187608
10830,0.0014505838
10831,0.0036570393
10832,0.0013643162
10833,0.0021879573
10834,0.001668172
10835,0.0014964424
10836,0.0011612017
10837,0.0018052763
10838,0.0014645921
10839,0.0006142982
10840,0.00086010055
10841,0.0010556849
10842,0.00113401
10843,0.001612772
10844,0.0025645234
10845,0.0018333104
10846,0.0022771778
10847,0.0012208567
10848,0.005830713
10849,0.001206211
10850,0.0011346492
10851,0.0013453667
10852,0.0006177318
10853,0.0014547415
10854,0.0038983177
10855,0.0018898012
10856,0.0012565039
10857,0.0009756268
10858,0.004581151
10859,0.0011413274
10860,0.00093477743
10861,0.0012083264
10862,0.0043863663
10863,0.00062279194
10864,0.0015925383
10865,0.0013004164
10866,0.0037275124
10867,0.001607046
10868,0.00097051635
10869,0.0016117784
10870,0.001957627
10871,0.0014277581
10872,0.008928006
10873,0.00094355416
10874,0.001066571
10875,0.0011599709
10876,0.00231989
10877,0.0020719997
10878,0.0011547524
10879,0.0033825273
10880,0.0053519155
10881,0.0018102343
10882,0.0015032328
10883,0.0012802503
10884,0.000694579
10885,0.0011421933
10886,0.0019394126
10887,0.0011115302
10888,0.0015055996
10889,0.0018473495
10890,0.0016536444
10891,0.0009381611
10892,0.0013868005
10893,0.00050408224
10894,0.0021383464
10895,0.0007544805
10896,0.0016168458
10897,0.000993672
10898,0.0015727642
10899,0.0015716536
10900,0.001048982
10901,0.0028282506
10902,0.012992812
10903,0.0015613062
10904,0.0032540667
10905,0.0021548737
10906,0.00078508636
10907,0.001647007
10908,0.0021477875
10909,0.0005599022
10910,0.003146439
10911,0.002551958
10912,0.0058709886
10913,0.0016300452
10914,0.0059187333
10915,0.005294823
10916,0.0021331133
10917,0.0025377134
10918,0.0006245392
10919,0.0014276354
10920,0.0021733388
10921,0.0022910794
10922,0.002961471
10923,0.0006178897
10924,0.0025330212
10925,0.0021642256
10926,0.0015446979
10927,0.002748626
10928,0.0010400234
10929,0.0042345673
10930,0.004330982
10931,0.00085638365
10932,0.00091267034
10933,0.00071618
10934,0.0011160948
10935,0.00116399
10936,0.0014460812
10937,0.0014819124
10938,0.0011751333
10939,0.001439241
10940,0.0005885244
10941,0.0013502727
10942,0.0015931366
10943,0.0008052519
10944,0.001185134
10945,0.00748054
10946,0.0035288937
10947,0.0015384075
10948,0.0036786404
10949,0.0015291316
10950,0.0056162397
10951,0.0026836572
10952,0.0005516521
10953,0.0016000217
10954,0.0021041597
10955,0.003887403
10956,0.0011852719
10957,0.0014780987
10958,0.0010706239
10959,0.00053118577
10960,0.00343227
10961,0.0012290176
10962,0.00068151974
10963,0.002152617
10964,0.0014319201
10965,0.0013797758
10966,0.00091806514
10967,0.0008298347
10968,0.001995013
10969,0.0033139864
10970,0.0012549781
10971,0.00213793
10972,0.0020477935
10973,0.00062390586
10974,0.0009378736
10975,0.001467498
10976,0.0027457555
10977,0.0010157783
10978,0.00089864316
10979,0.001320133
10980,0.002618022
10981,0.0023002694
10982,0.0036081746
10983,0.0012780591
10984,0.0012749732
10985,0.0015182666
10986,0.001128078
10987,0.0022705274
10988,0.0016942755
10989,0.00072911684
10990,0.0034969635
10991,0.0006542493
10992,0.0005364859
10993,0.0013856809
10994,0.0031155595
10995,0.0013318356
10996,0.0073688906
10997,0.0009926928
10998,0.0022120916
10999,0.0048443815
11000,0.0009758791
11001,0.0014950198
11002,0.004588572
11003,0.0054587503
11004,0.0011714713
11005,0.0009848176
11006,0.0020360833
11007,0.0047372296
11008,0.0009465874
11009,0.0017496813
11010,0.0036865561
11011,0.0041728546
11012,0.0009922218
11013,0.0025214409
11014,0.00063532736
11015,0.00064554706
11016,0.0006166664
11017,0.0036313746
11018,0.0011798943
11019,0.0013265013
11020,0.0020129944
11021,0.0023848482
11022,0.0013678924
11023,0.002313502
11024,0.0012171089
11025,0.003665586
11026,0.002041034
11027,0.0033035493
11028,0.0029788371
11029,0.00250739
11030,0.000546285
11031,0.0013731739
11032,0.0006057759
11033,0.0011652752
11034,0.0014305084
11035,0.0019100793
11036,0.00085534406
11037,0.0024904911
11038,0.0028674344
11039,0.00078503473
11040,0.0026629649
11041,0.0015449614
11042,0.0013742889
11043,0.0035528266
11044,0.0030125063
11045,0.0013836217
11046,0.0011548334
11047,0.0028034619
11048,0.00071434764
11049,0.0014795243
11050,0.00094495906
11051,0.0017279382
11052,0.0065865987
11053,0.0014526041
11054,0.00044063365
11055,0.0016286051
11056,0.0076937512
11057,0.0013885123
11058,0.0072759246
11059,0.002778363
11060,0.0031772882
11061,0.0018295754
11062,0.0035964735
11063,0.0015360327
11064,0.0018054692
11065,0.007048339
11066,0.0019611914
11067,0.0013585916
11068,0.0010447147
11069,0.0025399844
11070,0.0016755996
11071,0.0011617756
11072,0.001107495
11073,0.0019061163
11074,0.0024575214
11075,0.0010143291
11076,0.004501403
11077,0.0007229727
11078,0.001031284
11079,0.00092507194
11080,0.0012477171
11081,0.00091769896
11082,0.0013769541
11083,0.0027080702
11084,0.0026110911
11085,0.00080775167
11086,0.0019632962
11087,0.002003862
11088,0.0010978671
11089,0.004636458
11090,0.001932158
11091,0.0016814171
11092,0.0010857036
11093,0.0021747514
11094,0.000981831
11095,0.0007143957
11096,0.0025469915
11097,0.002782464
11098,0.0031021095
11099,0.0018861453
11100,0.0009202892
11101,0.0023424982
11102,0.001665435
11103,0.0012871345
11104,0.00044159064
11105,0.0010860944
11106,0.0016817289
11107,0.00087319815
11108,0.00050075026
11109,0.0016384501
11110,0.001560312
11111,0.0008598565
11112,0.0024244415
11113,0.002384795
11114,0.0015003051
11115,0.0004843776
11116,0.001683991
11117,0.0058682226
11118,0.0019238736
11119,0.0012199035
11120,0.002479014
11121,0.0033299115
11122,0.0025233484
11123,0.00081676967
11124,0.0039395955
11125,0.00061249366
11126,0.0018188788
11127,0.0015831853
11128,0.00070342544
11129,0.0015478618
11130,0.0028880083
11131,0.0012188985
11132,0.00055633823
11133,0.0048861136
11134,0.0005460131
11135,0.0029771768
11136,0.0037750849
11137,0.002952367
11138,0.000708812
11139,0.0010638755
11140,0.0014894693
11141,0.0020212755
11142,0.0005961959
11143,0.0015181705
11144,0.001879323
11145,0.0026595439
11146,0.003260319
11147,0.0017384513
11148,0.0030638913
11149,0.00068157393
11150,0.0011042145
11151,0.001029149
11152,0.0012167962
11153,0.00089606794
11154,0.0013390005
11155,0.0007820887
11156,0.0015120353
11157,0.0005639175
11158,0.00071898097
11159,0.00052875985
11160,0.0018737472
11161,0.0014698411
11162,0.0065198317
11163,0.0026244903
11164,0.0052266205
11165,0.0046713487
11166,0.00049845275
11167,0.00079083425
11168,0.00058822514
11169,0.0006600071
11170,0.0015242714
11171,0.0020725888
11172,0.0038712863
11173,0.0013688687
11174,0.0007538671
11175,0.0016017309
11176,0.0019217578
11177,0.0019351174
11178,0.000693743
11179,0.0020432957
11180,0.00054569164
11181,0.0010813759
11182,0.0012353396
11183,0.0009909059
11184,0.0003573645
11185,0.004627445
11186,0.0017216053
11187,0.0012885607
11188,0.00044621425
11189,0.0033531722
11190,0.00158152
11191,0.0029481503
11192,0.0010365916
11193,0.00086312846
11194,0.0013043876
11195,0.0013344156
11196,0.0008754447
11197,0.001265465
11198,0.00072609447
11199,0.0018136397
11200,0.0022628307
11201,0.0014348867
11202,0.0010125779
11203,0.0033540209
11204,0.00089822314
11205,0.00057180267
11206,0.0016296302
11207,0.0012735684
11208,0.00032198348
11209,0.001093462
11210,0.0019455133
11211,0.002053724
11212,0.0012311107
11213,0.0014286122
11214,0.0021817859
11215,0.0017501928
11216,0.0010390492
11217,0.0021583245
11218,0.0007278046
11219,0.0010161218
11220,0.0014025854
11221,0.00092152396
11222,0.001019227
11223,0.0022903532
11224,0.0020344367
11225,0.0024822953
11226,0.0051090666
11227,0.000628386
11228,0.0012183699
11229,0.0009650401
11230,0.00071179756
11231,0.000963192
11232,0.00057821075
11233,0.00094466127
11234,0.001454223
11235,0.0036489302
11236,0.0011325934
11237,0.0010007797
11238,0.00085096766
11239,0.0010767402
11240,0.0013313803
11241,0.0009905114
11242,0.0004334965
11243,0.0018406055
11244,0.0034473855
11245,0.0012065055
11246,0.0017369703
11247,0.0014410202
11248,0.0015031471
11249,0.0017140731
11250,0.0012647026
11251,0.0025440713
11252,0.00064460473
11253,0.0005394363
11254,0.0018298021
11255,0.00037320453
11256,0.0026273043
11257,0.00069321523
11258,0.0012358419
11259,0.0007820672
11260,0.0006818728
11261,0.004329884
11262,0.0006179362
11263,0.0010769918
11264,0.001152118
11265,0.0014780916
11266,0.00336611
11267,0.0044436157
11268,0.001069865
11269,0.0010627082
11270,0.0011313189
11271,0.0047776876
11272,0.0018416761
11273,0.0041765813
11274,0.0018346389
11275,0.0018383886
11276,0.000588043
11277,0.0014050822
11278,0.001328159
11279,0.004090147
11280,0.00065609516
11281,0.002317227
11282,0.0010765737
11283,0.0007895708
11284,0.0011104218
11285,0.0038826948
11286,0.0005768287
11287,0.001432392
11288,0.0011516125
11289,0.0010220001
11290,0.00097025547
11291,0.0007914046
11292,0.0006467393
11293,0.001529303
11294,0.0024553346
11295,0.0036355618
11296,0.002439727
11297,0.0013919204
11298,0.010893732
11299,0.0010930047
11300,0.0020332907
11301,0.005895422
11302,0.0012871515
11303,0.0033482048
11304,0.0036057509
11305,0.0027427895
11306,0.001919139
11307,0.0011355736
11308,0.0009934301
11309,0.0006053658
11310,0.0018049382
11311,0.0023559395
11312,0.0014859402
11313,0.0016103656
11314,0.0005928443
11315,0.0006927696
11316,0.0008461608
11317,0.0010858009
11318,0.00045437823
11319,0.0007974858
11320,0.0014811704
11321,0.0013176354
11322,0.0027802181
11323,0.0011954487
11324,0.0015695838
11325,0.0017105615
11326,0.0041305656
11327,0.00216413
11328,0.0019449684
11329,0.0010466812
11330,0.0012925972
11331,0.0019794756
11332,0.0065294616
11333,0.0010627882
11334,0.0043983306
11335,0.0015354167
11336,0.0013246447
11337,0.00077287207
11338,0.000586763
11339,0.0022549888
11340,0.0034595095
11341,0.0023168947
11342,0.0009911698
11343,0.0022250265
11344,0.0033104683
11345,0.0011368393
11346,0.0013545323
11347,0.0008102941
11348,0.0015495731
11349,0.0012464301
11350,0.0051644263
11351,0.0015126716
11352,0.0009297454
11353,0.0020669703
11354,0.0012494408
11355,0.0015118896
11356,0.0017136306
11357,0.0010722872
11358,0.0032413588
11359,0.00083222147
11360,0.001850552
11361,0.0026348433
11362,0.0013037691
11363,0.00068028114
11364,0.0008285789
11365,0.0026681987
11366,0.005759382
11367,0.0020282168
11368,0.0010673079
11369,0.0015521507
11370,0.001849184
11371,0.0014978155
11372,0.0022544924
11373,0.0006798704
11374,0.0011530988
11375,0.0014317589
11376,0.0011433329
11377,0.0014009662
11378,0.0013840605
11379,0.0017386675
11380,0.0016280017
11381,0.0020853702
11382,0.003238359
11383,0.0015352623
11384,0.0008560284
11385,0.0023912548
11386,0.0023518875
11387,0.0015843217
11388,0.0011177224
11389,0.0014371708
11390,0.0013013777
11391,0.0013840572
11392,0.0008655716
11393,0.0039517516
11394,0.0006109947
11395,0.002874784
11396,0.0010390517
11397,0.000740693
11398,0.0005852369
11399,0.0010804218
11400,0.00065403635
11401,0.00055575976
11402,0.0015265573
11403,0.0019326075
11404,0.0011390931
11405,0.00058300677
11406,0.0017667313
11407,0.0019052342
11408,0.00083981577
11409,0.0014770968
11410,0.0054739313
11411,0.0017762834
11412,0.0053146943
11413,0.0010444958
11414,0.00072274636
11415,0.002366374
11416,0.00068083283
11417,0.001840048
11418,0.0015030816
11419,0.00058960007
11420,0.0007187391
11421,0.0025159894
11422,0.0004200989
11423,0.003867697
11424,0.0007747908
11425,0.001478939
11426,0.0011602959
11427,0.00050774275
